coin,kol,yon,cikis,bar,giris,tf,adx14,atr_pct,atr_norm,er20,er50,kanal_konum,kanal_atr,ic_oran40,rvol20,ema200_atr,get20,btc_adx,btc_er20,btc_get20,btc_atr_pct,btc_ic40,R,slp,cikis_ts,eff,pnl_pct,ay,fund,f_yon,f_z,fz_yon,giris_ts,chop
ETH,donchian,1,tp,3,2025-05-08 16:00:00+00:00,4h,24.75121358486165,0.0219889724317767,1.381316567255412,0.6190589306570065,0.3417443401248057,0.9394888113323756,8.372915364150119,0.875,0.0178316629851399,6.880758333076277,0.173371918328427,34.505881740935315,0.6019512356721638,0.0773327942459514,0.0112699396095232,0.925,2.4954522658887166,0.0439779448635534,2025-05-09 04:00:00+00:00,0.028,6.987266344488406,2025-05,0.0001,0.0001,0.1138810590953397,0.1138810590953397,2025-05-08 16:00:00+00:00,22.064910890596103
SOL,donchian,1,tp,6,2025-05-08 08:00:00+00:00,4h,16.36363345625137,0.0177982104525198,0.9230874773621632,0.3173927284638051,0.0920580209679735,0.9495313626532093,5.043307211506487,0.975,0.0124066937095476,4.777884850132461,0.0669060277566802,30.51249787120406,0.4629905913398919,0.057113100683821,0.0104860149223497,0.95,2.4943814576040246,0.0355964209050396,2025-05-09 08:00:00+00:00,0.028,6.984268081291269,2025-05,2.457e-05,2.457e-05,-0.2184645293361254,-0.2184645293361254,2025-05-08 08:00:00+00:00,39.290757317160825
BNB,donchian,1,tp,8,2025-05-08 00:00:00+00:00,4h,14.28991640450348,0.0086052892327145,0.9876801119703696,0.4076029567053861,0.0761000862812765,0.9939587775408686,5.35079005537157,0.95,0.0055629928682447,2.433920518102522,0.0393890948671722,27.939478812238768,0.2772077755392542,0.0373030668758773,0.0110856432663917,0.95,2.488379240105046,0.017210578465429,2025-05-09 08:00:00+00:00,0.0258158676981435,6.423966924535886,2025-05,-6.247e-05,-6.247e-05,-0.2356397755284539,-0.2356397755284539,2025-05-08 00:00:00+00:00,53.66398976917381
ADA,donchian,1,tp,13,2025-05-08 12:00:00+00:00,4h,18.77452440022744,0.0245729473362939,1.0798430035739135,0.2523364485981308,0.0937972768532527,0.880552813425469,5.63634073151793,0.9,0.0180030055011092,2.9100697064465706,0.0669584245076586,32.54602401492259,0.4921502263181491,0.0637247033678154,0.0113373675413695,0.925,2.4959304840957217,0.0491458946725879,2025-05-10 16:00:00+00:00,0.028,6.988605355468021,2025-05,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2025-05-08 12:00:00+00:00,36.09415907432852
ICP,donchian,1,tp,12,2025-05-08 20:00:00+00:00,4h,32.81300300584577,0.0211383190045578,0.986790668262012,0.5076427996781984,0.1623126338329763,0.977386934673366,7.218081532028156,0.95,0.014993469768395,1.9647560735570009,0.1375926733536849,37.08844180951901,0.6891522399750496,0.1013817952134896,0.0123665736799938,0.9,2.495269254855203,0.0422766380091156,2025-05-10 20:00:00+00:00,0.028,6.986753913594569,2025-05,9.224e-05,9.224e-05,0.2541031674938879,0.2541031674938879,2025-05-08 20:00:00+00:00,28.104277650083027
NEAR,donchian,1,tp,12,2025-05-08 20:00:00+00:00,4h,30.76093208328104,0.0265497483589729,1.0937214371658392,0.517835178351784,0.1910789632308618,0.9903660886319848,7.144812820496287,0.9,0.0197957169290879,4.258437882779303,0.1818574514038877,37.08844180951901,0.6891522399750496,0.1013817952134896,0.0123665736799938,0.9,2.496233485958213,0.0530994967179459,2025-05-10 20:00:00+00:00,0.028,6.989453760682997,2025-05,0.0001,0.0001,0.086696487543254,0.086696487543254,2025-05-08 20:00:00+00:00,28.94247611637501
ICP,donchian,1,sl,1,2025-05-11 00:00:00+00:00,4h,51.08643189711238,0.0254454884215287,1.3209292249294995,0.7992957746478879,0.3331012878524194,0.9530733641771316,10.110600655315784,0.85,0.0160404981873122,5.487806244523364,0.3013941137419782,58.58725703803781,0.5485713083069663,0.0813443269626874,0.0114154953877333,0.875,-1.0039299697590152,0.0508909768430575,2025-05-11 04:00:00+00:00,0.028,-2.811003915325242,2025-05,0.0001,0.0001,0.3069639832502734,0.3069639832502734,2025-05-11 00:00:00+00:00,36.34570511136406
ADA,donchian,1,sl,2,2025-05-10 20:00:00+00:00,4h,50.43848591596579,0.0294160900153267,1.3978687665912055,0.6451138868479054,0.2736842105263158,0.9865738438587766,8.132755931765741,0.825,0.0199271526015223,5.957979870675768,0.2640601503759399,57.52881999973226,0.5573883840379302,0.0815387521171158,0.0110629054873102,0.875,-1.0033995000677485,0.0588321800306535,2025-05-11 04:00:00+00:00,0.028,-2.809518600189696,2025-05,0.0001,0.0001,0.2081847694737221,0.2081847694737221,2025-05-10 20:00:00+00:00,46.15649482597749
XRP,squeeze,1,sl,18,2025-05-10 13:00:00+00:00,1h,48.802100830118846,0.0117089575975019,1.198955717344648,0.2738461538461522,0.304321363359707,0.8084022915340544,5.57187633861567,0.95,0.0043701302669645,6.088245870874274,0.0188280093082291,37.20311210722064,0.1319583629663153,0.0039564538077716,0.0044761083557785,1.0,-1.0085404699066731,0.0234179151950039,2025-05-11 07:00:00+00:00,0.028,-2.823913315738685,2025-05,0.0001,0.0001,0.1399180684584268,0.1399180684584268,2025-05-10 13:00:00+00:00,49.35282000403502
SOL,donchian,1,sl,4,2025-05-10 20:00:00+00:00,4h,52.6353268163224,0.0234772885249652,1.3702142115068523,0.6361840805846327,0.3288008439807754,0.9723183391003464,8.996345729528997,0.85,0.0171362486692338,7.81735466882005,0.2211162215967599,57.52881999973226,0.5573883840379302,0.0815387521171158,0.0110629054873102,0.875,-1.0042594356624126,0.0469545770499305,2025-05-11 12:00:00+00:00,0.028,-2.811926419854756,2025-05,0.0001,0.0001,0.2142170100733479,0.2142170100733479,2025-05-10 20:00:00+00:00,44.837223040142916
BNB,donchian,1,sl,11,2025-05-09 20:00:00+00:00,4h,39.93240014783908,0.0138633982153763,1.6962020545420495,0.6747118510491579,0.3843763074532312,0.952966632501993,9.498305270287842,0.8,0.0122109520729868,7.050324835762128,0.1144628651647836,49.880097236276455,0.5862994831699825,0.0891801356847508,0.0122454338692742,0.9,-1.0072132386624415,0.0277267964307527,2025-05-11 16:00:00+00:00,0.028,-2.8201970682548367,2025-05,0.0,0.0,0.060427358375363,0.060427358375363,2025-05-09 20:00:00+00:00,25.620050831571852
BCH,donchian,1,sure,30,2025-05-08 00:00:00+00:00,4h,17.437561460905243,0.0283033761724083,1.4546096392426957,0.4383277485240147,0.1818716359853456,0.9612123115577894,5.485306740589736,0.975,0.0252875713258455,5.406827276604594,0.1546603608929426,27.939478812238768,0.2772077755392542,0.0373030668758773,0.0110856432663917,0.95,-0.7805034175046834,0.0566067523448167,2025-05-13 00:00:00+00:00,0.028,-2.185409569013114,2025-05,-0.00019102,-0.00019102,-0.9610550824709372,-0.9610550824709372,2025-05-08 00:00:00+00:00,38.55210798837101
SOL,donchian,1,sl,9,2025-05-13 16:00:00+00:00,4h,45.56968758694929,0.0289485595157355,1.6069164918100716,0.2289956331877729,0.327007677046493,0.9411468812877264,7.545713430685571,0.825,0.0196571944381289,6.13431750367518,0.0776152980877391,41.540420188393824,0.0981749392721259,0.013253726492072,0.0130730058022378,0.875,-1.003454403316532,0.057897119031471,2025-05-15 04:00:00+00:00,0.028,-2.8096723292862897,2025-05,0.0001,0.0001,0.2142170100733479,0.2142170100733479,2025-05-13 16:00:00+00:00,55.25340071002655
ETH,donchian,1,sure,30,2025-05-10 16:00:00+00:00,4h,57.33687057003091,0.0293885655531988,1.9710789663967287,0.7250929774666374,0.5445031314898693,0.9821280842514416,10.371787493057138,0.8,0.0236826519357441,8.711310584149716,0.3611480375705538,56.388964727710906,0.486278293604973,0.0633876288659793,0.0106244081403724,0.9,0.2107666308985951,0.0587771311063977,2025-05-15 16:00:00+00:00,0.028,0.5901465665160666,2025-05,9.797e-05,9.797e-05,0.0949397090617009,0.0949397090617009,2025-05-10 16:00:00+00:00,34.79991836421125
XLM,squeeze,-1,sure,48,2025-05-14 16:00:00+00:00,1h,22.470486399276265,0.0155911743723231,0.986228722948614,0.3276720351390931,0.1487954652810585,0.3559483994266591,4.408769214196308,0.975,0.0080833665603413,1.317340211677558,-0.0354472883933097,13.851122109083091,0.3077279275571102,-0.0114452361429114,0.0054677586873314,1.0,0.6665922133566264,0.0311823487446462,2025-05-16 16:00:00+00:00,0.028,1.866458197398554,2025-05,0.0001,-0.0001,0.298376494646288,-0.298376494646288,2025-05-14 16:00:00+00:00,56.9163517040567
